low,up,y_test
2.901376247406006,5.0,2.0
2.995209217071533,5.0,4.0
2.7050795555114746,5.0,5.0
2.91080904006958,5.0,4.0
1.0,5.0,2.0
2.44684100151062,4.981365442276001,5.0
2.449760675430298,5.0,3.0
1.0,5.0,4.0
1.0,5.0,4.0
1.0,5.0,5.0
3.893519401550293,5.0,5.0
1.0,5.0,5.0
4.0421342849731445,5.0,5.0
3.043309211730957,5.0,5.0
1.0,5.0,4.0
3.222449779510498,5.0,3.0
2.7115213871002197,5.0,3.0
3.9654130935668945,5.0,5.0
1.0,5.0,3.0
3.023012161254883,5.0,2.0
3.4529881477355957,5.0,4.0
3.762289524078369,5.0,4.0
3.939713478088379,5.0,5.0
1.0,5.0,3.0
1.0,5.0,1.0
2.660600185394287,5.0,3.0
1.0,5.0,5.0
1.0,5.0,5.0
2.8693745136260986,5.0,5.0
3.266136646270752,5.0,5.0
1.0,5.0,3.0
1.0,5.0,3.0
3.8433170318603516,5.0,5.0
3.001173496246338,5.0,3.0
3.049501895904541,5.0,5.0
3.1574058532714844,5.0,5.0
1.0,5.0,4.0
1.0,5.0,4.0
2.9893722534179688,5.0,4.0
3.889920234680176,5.0,5.0
3.9145326614379883,5.0,5.0
1.0,5.0,5.0
1.0,5.0,5.0
3.297092914581299,5.0,5.0
3.05263614654541,5.0,3.0
3.994292736053467,5.0,5.0
1.0,5.0,2.0
3.111499309539795,5.0,3.0
2.8841512203216553,5.0,3.0
1.0,5.0,4.0
3.20613956451416,5.0,3.0
1.0,5.0,5.0
1.0,5.0,4.0
3.0477356910705566,5.0,4.0
1.0,5.0,4.0
3.8810577392578125,5.0,5.0
3.398472309112549,5.0,5.0
3.189575672149658,5.0,4.0
2.2096245288848877,5.0,4.0
1.0,5.0,2.0
1.0,5.0,2.0
3.7407326698303223,5.0,5.0
3.3753104209899902,5.0,5.0
2.7351081371307373,5.0,3.0
2.947864055633545,5.0,4.0
1.0,5.0,3.0
1.0,5.0,5.0
3.099238872528076,5.0,4.0
2.836446762084961,5.0,5.0
3.1178975105285645,5.0,5.0
1.0,5.0,3.0
2.9848084449768066,5.0,5.0
3.864199638366699,5.0,4.0
1.0,5.0,5.0
1.0,5.0,4.0
1.0,5.0,5.0
