low,up,y_test
1.962205171585083,4.725478172302246,4.0
2.4829275608062744,5.0,5.0
1.8136146068572998,4.399259567260742,3.0
3.390709638595581,5.0,5.0
3.1668152809143066,5.0,3.0
3.536231279373169,5.0,5.0
2.7574880123138428,5.0,5.0
3.5020837783813477,5.0,5.0
3.2528252601623535,5.0,5.0
1.0,4.535247325897217,3.0
3.3072566986083984,5.0,5.0
2.3079164028167725,4.337854385375977,4.0
2.0874500274658203,5.0,2.0
2.4432783126831055,5.0,5.0
1.0,4.332343101501465,3.0
3.242854595184326,5.0,5.0
3.089142084121704,5.0,5.0
3.22902512550354,5.0,5.0
2.2939703464508057,4.334550380706787,3.0
3.2456729412078857,5.0,5.0
3.318441152572632,5.0,5.0
1.0,4.372657299041748,5.0
2.107501268386841,4.7356743812561035,5.0
1.3832852840423584,4.1275506019592285,4.0
2.6722421646118164,5.0,4.0
3.4094207286834717,5.0,3.0
3.2258310317993164,5.0,5.0
2.11539363861084,4.64752197265625,5.0
1.0,4.605344772338867,4.0
1.6749095916748047,4.208629131317139,3.0
2.806820869445801,5.0,5.0
3.2610409259796143,5.0,5.0
3.2235865592956543,5.0,4.0
2.0337555408477783,4.334075450897217,4.0
3.1360108852386475,5.0,4.0
3.3114609718322754,5.0,5.0
2.8044025897979736,5.0,5.0
3.3061816692352295,5.0,4.0
3.26054310798645,5.0,4.0
3.2890751361846924,5.0,5.0
3.370596170425415,5.0,5.0
3.288745641708374,5.0,5.0
1.6924374103546143,3.898789644241333,3.0
3.381462574005127,5.0,4.0
3.213139772415161,5.0,5.0
3.1857752799987793,5.0,3.0
3.1959333419799805,5.0,5.0
3.2768514156341553,5.0,5.0
1.0,4.654951572418213,5.0
3.435365915298462,5.0,2.0
1.7226345539093018,5.0,5.0
1.6623706817626953,4.427757263183594,4.0
3.086902618408203,5.0,5.0
2.324169635772705,4.168761730194092,4.0
2.856023073196411,5.0,5.0
3.256838321685791,5.0,5.0
1.511307954788208,4.008425235748291,3.0
1.2760188579559326,4.020450115203857,3.0
3.3365275859832764,5.0,5.0
3.0504651069641113,5.0,5.0
3.131673574447632,5.0,5.0
2.9660651683807373,5.0,5.0
1.0,4.575618743896484,2.0
2.4512243270874023,3.5501368045806885,3.0
3.2545955181121826,5.0,5.0
2.6929738521575928,5.0,4.0
1.339489459991455,3.992777109146118,2.0
3.159360885620117,5.0,3.0
2.047368049621582,4.810359001159668,5.0
1.8885412216186523,4.27744197845459,4.0
3.3425252437591553,5.0,3.0
3.085186004638672,5.0,5.0
3.297178030014038,5.0,4.0
3.274869441986084,5.0,5.0
3.1157827377319336,5.0,5.0
3.440263271331787,5.0,2.0
